x,y,z,vx,vy,vz,type
72.5838394165039,-25.403961181640625,-110.59965515136719,15.734569549560547,-10.046815872192383,-9.617035865783691,halo
0.6689808368682861,2.4782018661499023,1.4839119911193848,-114.10687255859375,-38.73619842529297,91.62041473388672,halo
19.377506256103516,-8.664998054504395,18.052778244018555,85.26394653320312,-10.613157272338867,105.11399841308594,halo
-23.11482048034668,-69.09721374511719,-14.217625617980957,13.1912202835083,42.88962936401367,-36.52181625366211,halo
8.824512481689453,4.946001052856445,-2.6622111797332764,-34.78570556640625,-25.58677101135254,-60.72209930419922,halo
28.446800231933594,-13.512849807739258,-125.06017303466797,-25.513723373413086,38.90581512451172,-12.309155464172363,halo
8.000713348388672,-75.76969909667969,4.319234371185303,32.685543060302734,-15.157143592834473,-6.363617897033691,halo
-283.6790466308594,653.8413696289062,333.0118103027344,-6.182612419128418,-0.17953810095787048,-8.10339641571045,halo
33.896305084228516,1.423410415649414,-3.7982828617095947,-29.206087112426758,13.113380432128906,-82.54460906982422,halo
-2.4725890159606934,-0.07171426713466644,1.7329034805297852,0.9498047828674316,-85.4797592163086,-84.05997467041016,halo
-0.036200933158397675,-0.516213595867157,5.890970706939697,52.3519287109375,-86.34630584716797,102.4603042602539,halo
13.309435844421387,23.65528678894043,-13.034722328186035,-55.4498405456543,33.79946517944336,92.61966705322266,halo
58.07695007324219,-29.74315071105957,194.3772735595703,-17.588651657104492,17.13758659362793,27.412752151489258,halo
1.3596723079681396,-8.053214073181152,-6.252119064331055,-70.69847106933594,-63.1817512512207,51.509857177734375,halo
23.560012817382812,69.0191879272461,-26.26433753967285,19.59187889099121,-18.705358505249023,31.240070343017578,halo
-21.973814010620117,-13.981302261352539,34.016136169433594,31.786256790161133,-32.025428771972656,-37.86333465576172,halo
9.244383811950684,-1.64533531665802,-1.620599627494812,-20.903789520263672,-77.01874542236328,27.285310745239258,halo
-2.430910587310791,1.3313497304916382,-2.8570382595062256,66.23477935791016,-36.01221466064453,24.2421817779541,halo
51.00762939453125,-17.68083953857422,22.93878746032715,5.644550323486328,7.102917194366455,-42.98485565185547,halo
4.6713175773620605,-17.112163543701172,-1.6357715129852295,-76.15480041503906,-14.290264129638672,98.49211883544922,halo
10.818941116333008,79.64379119873047,-239.445556640625,-21.047969818115234,-19.445985794067383,20.7121524810791,halo
26.297330856323242,285.2960510253906,-221.02413940429688,12.254324913024902,-32.879276275634766,-2.5085835456848145,halo
-2.812458038330078,10.858114242553711,-6.172416687011719,56.59359359741211,88.42308807373047,-156.9125518798828,halo
52.183555603027344,-39.889835357666016,7.356602191925049,-13.536089897155762,-21.274778366088867,-1.6037757396697998,halo
-2.223475694656372,0.03911101445555687,0.5606724619865417,-97.973876953125,-39.28946304321289,25.973783493041992,halo
17.10540771484375,10.23706340789795,23.642595291137695,-29.054363250732422,-1.186463713645935,55.20430374145508,halo
17.399044036865234,11.793298721313477,4.936572074890137,-72.91049194335938,-89.9751205444336,-66.51213836669922,halo
6.136494159698486,12.634832382202148,-13.587044715881348,75.03288269042969,-37.6454963684082,-32.44987869262695,halo
-1.3689684867858887,0.5444140434265137,5.124755382537842,14.598831176757812,-55.4329833984375,-124.03752899169922,halo
2.809629440307617,-0.8702817559242249,9.475902557373047,-5.352468013763428,87.86775207519531,92.61425018310547,halo
13.473255157470703,-10.558601379394531,12.81682300567627,9.039315223693848,17.785245895385742,113.57722473144531,halo
-12.241263389587402,6.5428266525268555,-35.14606475830078,76.78085327148438,21.122766494750977,-3.23805570602417,halo
43.0828742980957,34.24364471435547,-80.8369140625,12.657403945922852,-24.751951217651367,-5.197027206420898,halo
-81.88558197021484,12.084702491760254,-60.2219352722168,-33.99067687988281,16.714218139648438,-12.49132251739502,halo
56.790428161621094,-1.5390063524246216,-16.69699478149414,-27.96310043334961,9.7233247756958,-40.81549835205078,halo
-1.4295800924301147,-1.7641472816467285,-1.376572847366333,-51.434513092041016,-161.42454528808594,-17.72928810119629,halo
4.7014923095703125,17.195152282714844,-27.379512786865234,-18.687063217163086,-102.12523651123047,27.490234375,halo
2.9574050903320312,4.546690940856934,-1.343042016029358,-42.97294998168945,62.66898727416992,-22.892616271972656,halo
-3.381828546524048,2.767360210418701,10.574090957641602,-54.75627899169922,-28.618728637695312,-45.82505416870117,halo
7.475709438323975,5.142897605895996,5.787069797515869,11.580164909362793,-36.779048919677734,69.24497985839844,halo
73.1815185546875,10.906576156616211,-35.68665313720703,4.611935615539551,25.64199447631836,-55.74211883544922,halo
-4.914867401123047,-6.45815896987915,2.256943941116333,31.86004066467285,-27.366764068603516,-56.19824981689453,halo
0.22639454901218414,5.925282955169678,-5.099778652191162,81.63311767578125,100.8172836303711,-110.62091064453125,halo
2.0368881225585938,-7.289844989776611,3.4796762466430664,126.22654724121094,-78.39852905273438,109.723388671875,halo
13.309345245361328,12.131306648254395,-14.45073413848877,15.101507186889648,8.160563468933105,40.29922103881836,halo
2.241105794906616,-16.015888214111328,-33.89405059814453,-7.174776077270508,-22.10442543029785,18.050796508789062,halo
34.84864807128906,-66.61043548583984,90.2078628540039,49.386863708496094,46.20046615600586,-9.603243827819824,halo
4.313252925872803,0.716793417930603,3.84275221824646,-34.8952522277832,28.420068740844727,112.42240905761719,halo
1.6875642538070679,-0.9882503151893616,2.1998579502105713,118.5830307006836,115.75898742675781,-56.33827590942383,halo
5.046874523162842,-5.201372146606445,14.818528175354004,-57.291805267333984,40.7572021484375,6.000669002532959,halo
-1.2315702438354492,0.578322172164917,-1.729973316192627,65.34089660644531,-2.144709825515747,116.4770736694336,halo
-55.2863883972168,82.32843017578125,-42.36178970336914,-49.01021957397461,-16.430044174194336,-6.080484390258789,halo
1.997734785079956,2.0175058841705322,-4.661659240722656,64.74088287353516,-58.40287780761719,34.50273513793945,halo
5.451313018798828,15.787283897399902,-14.289998054504395,99.26282501220703,-57.685585021972656,-51.51946258544922,halo
-6.414782524108887,-38.66084671020508,-27.003896713256836,-37.34626770019531,-0.2258877456188202,5.334767818450928,halo
-27.576692581176758,31.718767166137695,-35.3332405090332,-13.149248123168945,-19.036022186279297,65.93875122070312,halo
14.367213249206543,0.7700765132904053,51.41191101074219,-31.603097915649414,-28.65008544921875,5.677828311920166,halo
-3.367938995361328,0.803529679775238,0.11741295456886292,60.52364730834961,-15.069215774536133,127.86788177490234,halo
59.919036865234375,-22.06098175048828,-20.78173065185547,-64.77427673339844,1.1146429777145386,40.371063232421875,halo
1.2499415874481201,3.415935754776001,-5.560576438903809,59.471500396728516,-53.72386169433594,28.759435653686523,halo
-1.161350131034851,1.6329195499420166,-0.7685503959655762,-95.35247039794922,-75.62300872802734,68.57341766357422,halo
5.2533369064331055,-8.768966674804688,-16.44326400756836,35.49542236328125,-67.55300903320312,-32.85006332397461,halo
1.1099103689193726,-7.579388618469238,-3.7552928924560547,63.26386642456055,-2.2932474613189697,46.78827667236328,halo
0.3564889430999756,2.8250069618225098,1.0520471334457397,-31.839855194091797,80.1724853515625,-5.959127902984619,halo
-115.13282775878906,-31.777618408203125,68.92881774902344,-12.642970085144043,22.692031860351562,47.865997314453125,halo
9.247549057006836,2.967270851135254,-9.612191200256348,-13.82271671295166,132.7049560546875,-9.347887992858887,halo
6.059183597564697,3.817600965499878,-3.8321855068206787,-53.8697624206543,-154.9784698486328,-15.423626899719238,halo
-15.438567161560059,1.1249712705612183,0.8509454131126404,28.148332595825195,78.60035705566406,-65.7448959350586,halo
7.089442253112793,14.427578926086426,9.962834358215332,105.11985778808594,-31.853052139282227,103.24441528320312,halo
-157.5559539794922,-87.09934997558594,255.01608276367188,0.8035359382629395,-29.846324920654297,-4.416958332061768,halo
-47.98326110839844,23.551593780517578,23.980112075805664,-15.559385299682617,-11.27971076965332,34.60171127319336,halo
-66.65350341796875,-152.23948669433594,56.9721565246582,7.631806373596191,-8.548548698425293,24.969554901123047,halo
-133.41908264160156,90.06867980957031,39.51682662963867,-22.563846588134766,15.025328636169434,27.788026809692383,halo
-62.420989990234375,10.172999382019043,33.586402893066406,82.94070434570312,10.586838722229004,7.816856861114502,halo
-8.552947044372559,-0.5578022003173828,-0.6486298441886902,9.169711112976074,-48.70119857788086,47.77702713012695,halo
-3.0151479244232178,-1.7940832376480103,-4.163870811462402,55.282257080078125,-34.724056243896484,132.64064025878906,halo
-12.273275375366211,53.58937454223633,17.739051818847656,42.055171966552734,-23.35877799987793,-10.738903045654297,halo
5.154074192047119,-4.951419830322266,3.666301727294922,58.691043853759766,57.9952392578125,-87.88072967529297,halo
3.6342337131500244,4.662877559661865,-0.4631466865539551,-98.06838989257812,33.29829406738281,-17.056474685668945,halo
69.98626708984375,-69.24881744384766,-20.8248348236084,-13.75798225402832,-36.94601821899414,-61.630821228027344,halo
-27.62891387939453,29.24581527709961,2.762505054473877,-2.6266307830810547,10.173440933227539,7.705102920532227,halo
-0.7905600070953369,-3.6360063552856445,-9.402297019958496,-2.388564109802246,-46.67158126831055,-8.207154273986816,halo
-9.057312965393066,9.262911796569824,6.4890642166137695,-7.770817279815674,45.426124572753906,-0.034145668148994446,halo
6.686151504516602,5.881851673126221,-1.9110108613967896,-65.88792419433594,-97.53166961669922,138.55328369140625,halo
-0.3961547613143921,4.796320915222168,-3.945509433746338,127.5732421875,-67.80815887451172,-119.9334487915039,halo
145.42779541015625,14.812551498413086,213.06166076660156,-14.855267524719238,-11.843422889709473,-4.214093208312988,halo
50.98230743408203,-114.57324981689453,134.46148681640625,-22.031923294067383,40.140846252441406,11.748429298400879,halo
-1821.9940185546875,-266.2144470214844,-1416.68603515625,1.4338209629058838,-9.170101165771484,16.471525192260742,halo
-0.17902180552482605,1.0474169254302979,3.533489465713501,-140.7362060546875,-23.94295883178711,46.61447525024414,halo
-0.6680802702903748,2.98016619682312,-1.59365713596344,-0.5643627047538757,-10.41283130645752,-121.46348571777344,halo
-4.732953071594238,-9.324322700500488,6.544679164886475,-68.4423599243164,-81.61941528320312,-43.22980499267578,halo
248.8312225341797,23.457853317260742,-53.80405807495117,1.7925077676773071,-22.36032485961914,15.325337409973145,halo
7.220069408416748,301.6959228515625,409.0842590332031,-3.2104196548461914,-32.3123664855957,-7.717435359954834,halo
-52.51420211791992,100.52046966552734,80.7825927734375,16.99274253845215,-20.57565689086914,-10.432540893554688,halo
-8.554454803466797,12.57103157043457,-0.12900668382644653,80.91930389404297,62.26851272583008,45.94020462036133,halo
-22.366844177246094,13.92862319946289,-4.683067798614502,3.6820125579833984,50.76642990112305,-104.99356079101562,halo
487.3310852050781,111.60558319091797,298.8663024902344,23.927473068237305,-14.564064979553223,7.924438953399658,halo
29.74614906311035,15.488492012023926,26.056930541992188,32.601097106933594,30.187782287597656,20.579891204833984,halo
2.519732713699341,-0.13727952539920807,3.8952999114990234,-8.161903381347656,-37.759979248046875,109.41925048828125,halo
-8.074337005615234,-4.348710536956787,-0.6177291870117188,-41.91123580932617,80.50482940673828,-25.157007217407227,halo
-0.03195791691541672,-1.892600178718567,4.437551498413086,39.114837646484375,-141.4794921875,136.48558044433594,halo
8.807280540466309,-1.795582890510559,-11.193216323852539,-21.446502685546875,8.188611030578613,80.54940032958984,halo
-13.303648948669434,-4.034615993499756,9.187442779541016,134.4917449951172,42.8383903503418,-8.265969276428223,halo
-1.4106415510177612,-2.1290087699890137,4.3893046379089355,-85.34070587158203,-26.818666458129883,83.5014419555664,halo
-19.159034729003906,-39.57650375366211,-44.47645568847656,-57.003482818603516,-54.4932861328125,-32.55840301513672,halo
22.81651496887207,-6.721631050109863,16.657915115356445,59.932716369628906,-20.782442092895508,49.27861022949219,halo
11.758552551269531,40.75695037841797,-10.032468795776367,-54.04057312011719,-24.064260482788086,23.8164119720459,halo
3.682992458343506,5.3881402015686035,3.154848098754883,46.92750930786133,-160.8112030029297,1.4894784688949585,halo
35.166961669921875,23.719886779785156,20.837190628051758,31.7294979095459,-41.69248580932617,-46.971622467041016,halo
-13.651358604431152,-12.337855339050293,3.6349117755889893,-129.04234313964844,-13.934589385986328,-3.574052572250366,halo
-2.2785682678222656,-3.2270238399505615,-1.5175728797912598,4.407876491546631,-12.376453399658203,67.68484497070312,halo
-13.402729988098145,-48.25628662109375,34.1772575378418,-67.84495544433594,-1.9412500858306885,-52.19282913208008,halo
-1.2085785865783691,21.017715454101562,30.009965896606445,-40.098663330078125,-9.046857833862305,25.105409622192383,halo
18.989131927490234,5.328266143798828,18.33723258972168,36.94689178466797,-41.50029754638672,50.37805938720703,halo
-81.52760314941406,-197.0032196044922,193.9863739013672,14.189005851745605,39.376346588134766,6.0026140213012695,halo
-106.30059814453125,380.283203125,-316.1018371582031,-8.656046867370605,6.961787700653076,-10.285649299621582,halo
-24.95758819580078,-1.423330545425415,-10.144831657409668,8.388911247253418,-50.12095642089844,71.12753295898438,halo
128.32696533203125,-86.83982849121094,7.772446632385254,-26.063806533813477,5.655727863311768,-29.7736873626709,halo
-17.78434181213379,125.75690460205078,44.39664840698242,-49.51857376098633,-13.548474311828613,-29.299104690551758,halo
0.41388699412345886,7.302572250366211,3.1641855239868164,-7.735682487487793,114.34272766113281,29.4514102935791,halo
-2.4453558921813965,13.351625442504883,-3.110577344894409,-9.194634437561035,-77.08245849609375,48.46539306640625,halo
-17.108304977416992,-43.64048385620117,31.87972068786621,-54.57705307006836,21.32655906677246,36.6668815612793,halo
1.4320392608642578,-1.4233200550079346,-2.819894313812256,186.75418090820312,-154.99163818359375,-27.607452392578125,halo
-2.306103229522705,1.165426254272461,-4.821760654449463,-22.119298934936523,16.416942596435547,-110.12126159667969,halo
16.9017276763916,-0.6036745309829712,31.09979820251465,69.93926239013672,88.33335876464844,-69.58718872070312,halo
4701.90771484375,-747.037841796875,-2002.5577392578125,-6.1701555252075195,4.125926494598389,1.6268160343170166,halo
21.254135131835938,-2.008568286895752,-10.35745906829834,79.50727081298828,72.4393310546875,4.117987632751465,halo
-37.82411575317383,-10.966850280761719,-6.233393669128418,4.075733661651611,-23.699495315551758,-18.533063888549805,halo
0.8720901608467102,0.7437950968742371,-0.9276233315467834,90.78665924072266,76.01346588134766,43.06293487548828,halo
0.0527055524289608,0.7572672367095947,-1.3225739002227783,-46.55869674682617,71.14755249023438,-42.8560791015625,halo
4.5513200759887695,0.8634175062179565,13.133626937866211,86.4697494506836,-2.590567111968994,21.633041381835938,halo
-12.070831298828125,-15.395468711853027,24.629697799682617,-7.048927307128906,-33.45750427246094,-7.8206892013549805,halo
9.375178337097168,-3.17545747756958,6.019575595855713,99.43243408203125,-76.66637420654297,14.892342567443848,halo
13.514385223388672,14.366645812988281,-4.250025272369385,60.235618591308594,-55.666263580322266,-72.0455322265625,halo
0.3099238872528076,-2.4064481258392334,-1.9578442573547363,116.42728424072266,-28.196117401123047,0.06804420799016953,halo
2.6199264526367188,2.7384111881256104,-2.1878037452697754,1.2086024284362793,49.53008270263672,-23.590383529663086,halo
-13.994836807250977,-1.0947500467300415,-1.0341968536376953,25.89728546142578,-8.806647300720215,-12.242183685302734,halo
11.161206245422363,-6.056453704833984,-2.868088960647583,139.9463653564453,-62.91320037841797,87.14203643798828,halo
5.359804630279541,8.174253463745117,-2.771981954574585,-39.35249328613281,-77.2159194946289,65.4322738647461,halo
111.49478912353516,7.038530349731445,7.762572288513184,-8.721959114074707,33.50786590576172,42.42034149169922,halo
-23.84309959411621,176.68118286132812,-32.73746871948242,5.3684844970703125,11.580151557922363,-19.634674072265625,halo
-6.998535633087158,-23.87052345275879,-0.023247092962265015,43.972015380859375,23.03987693786621,36.01716613769531,halo
10.449273109436035,3.716116189956665,-0.9346206188201904,101.88186645507812,139.42221069335938,-34.18280029296875,halo
4.403271675109863,10.964327812194824,23.468524932861328,-21.07400894165039,-33.985076904296875,-81.19654083251953,halo
2.142714262008667,6.768969535827637,10.129613876342773,-47.187171936035156,-5.889863967895508,57.23784637451172,halo
-4.1134419441223145,3.887803316116333,-3.091282367706299,-108.0526351928711,-89.66871643066406,-30.590490341186523,halo
-7.635655403137207,-3.356433153152466,-14.175898551940918,-34.21971893310547,-114.32323455810547,2.7638752460479736,halo
-190.77577209472656,-36.43396759033203,-27.2526798248291,-1.5852863788604736,55.941261291503906,2.174431085586548,halo
-197.98915100097656,278.25885009765625,296.00604248046875,-19.000822067260742,-0.3472806215286255,-1.6111698150634766,halo
0.337337464094162,-15.751297950744629,-58.785499572753906,-29.85686492919922,33.35958480834961,-31.37203025817871,halo
17.845497131347656,24.173416137695312,-21.635839462280273,8.459409713745117,23.125242233276367,46.242919921875,halo
-30.109312057495117,-35.401084899902344,-15.52231502532959,-1.0636264085769653,-88.52046203613281,-1.2459014654159546,halo
-5.852606773376465,36.54857635498047,6.059769630432129,-5.103658676147461,-11.481158256530762,79.91031646728516,halo
2.4411749839782715,-1.0226460695266724,-0.5724692940711975,82.9849853515625,-117.87017822265625,109.37580871582031,halo
0.34184205532073975,1.1358405351638794,-1.9143937826156616,-90.66864776611328,87.2264175415039,-30.4024658203125,halo
-2.9263575077056885,3.3837382793426514,1.5315033197402954,-71.1439437866211,61.34646987915039,26.699331283569336,halo
-4.3796210289001465,4.011784076690674,-2.0910191535949707,-32.196990966796875,-41.38934326171875,-44.679344177246094,halo
-0.5415399670600891,-1.6007031202316284,0.759088397026062,-4.320749282836914,-21.027381896972656,-29.358057022094727,halo
111.74574279785156,12.487900733947754,-47.395851135253906,-18.511934280395508,31.370590209960938,11.250515937805176,halo
24.417631149291992,-0.5958200693130493,-27.479372024536133,-37.86214828491211,83.57594299316406,-5.8959574699401855,halo
-1.01981782913208,0.20838545262813568,-1.0505784749984741,-55.48582077026367,27.427289962768555,-3.3499088287353516,halo
2.394932746887207,2.9638373851776123,2.0639538764953613,144.32269287109375,65.36011505126953,-8.479279518127441,halo
-507.5567932128906,-719.2193603515625,11.39428997039795,-0.16248208284378052,-11.625606536865234,-8.79596996307373,halo
93.27552795410156,-599.0398559570312,363.7312927246094,21.266002655029297,9.244502067565918,17.99024200439453,halo
1.2641159296035767,6.004702568054199,-7.600403785705566,158.579833984375,-60.595924377441406,-11.272292137145996,halo
-5.811803817749023,-19.87488555908203,-13.993022918701172,-76.37187957763672,103.83220672607422,-0.1215948760509491,halo
7.822292804718018,12.390266418457031,10.49373722076416,22.249685287475586,72.15737915039062,-3.6381161212921143,halo
-0.6884387731552124,-0.9122415781021118,3.191788911819458,130.0852508544922,51.212650299072266,22.72410011291504,halo
-22.531461715698242,1.031773328781128,3.689938545227051,-30.840545654296875,29.096872329711914,-43.248226165771484,halo
-384.0534362792969,-254.14077758789062,202.37615966796875,-37.91227722167969,-12.0704345703125,-0.33765220642089844,halo
-31.661455154418945,73.9328842163086,74.83592987060547,-17.98600196838379,14.609369277954102,-0.01833672821521759,halo
1.3458229303359985,-0.9077862501144409,3.494654893875122,-134.24327087402344,-125.22203826904297,-34.844627380371094,halo
-19.972009658813477,7.878308296203613,55.70650863647461,15.444226264953613,-35.386512756347656,-43.143516540527344,halo
7.005288600921631,-26.43924903869629,-23.559412002563477,-28.56009864807129,14.831846237182617,-19.76856803894043,halo
-14.598697662353516,48.83952331542969,23.013490676879883,-37.614131927490234,-47.723758697509766,-10.928717613220215,halo
4.156241416931152,11.768625259399414,5.577303409576416,-58.2115592956543,51.24942398071289,-26.300029754638672,halo
1.458219051361084,-19.770401000976562,-0.5834975838661194,37.469974517822266,-85.50221252441406,46.39574432373047,halo
19.435884475708008,53.81853103637695,-21.91252899169922,61.68463897705078,-7.8796820640563965,12.074910163879395,halo
-3.5321121215820312,-7.388526916503906,-8.101438522338867,112.29424285888672,-16.90426254272461,9.155902862548828,halo
7.791073799133301,-7.135075569152832,-11.153070449829102,37.65821075439453,-86.97300720214844,-25.990100860595703,halo
-0.5447607636451721,-1.183030128479004,-0.6441411375999451,-108.49989318847656,-52.53059768676758,-3.715604305267334,halo
1.7956676483154297,4.942143440246582,5.878162384033203,-46.135986328125,125.90803527832031,101.27017974853516,halo
-38.01681137084961,-0.20373687148094177,-28.012632369995117,-49.993019104003906,-13.508811950683594,-86.57819366455078,halo
80.43434143066406,72.87776947021484,-126.27877044677734,-39.16717529296875,14.912906646728516,6.661418437957764,halo
-15.819255828857422,-7.823678970336914,2.103184938430786,-9.034720420837402,-46.06814193725586,-49.86170196533203,halo
-395.6787109375,1151.93994140625,-249.08421325683594,-6.590996742248535,7.350398063659668,-3.8296854496002197,halo
0.4099971055984497,6.154938220977783,0.5686692595481873,-89.69097900390625,-3.2361409664154053,19.038877487182617,halo
1.1180968284606934,19.465787887573242,-10.5488920211792,43.19120407104492,-33.88859176635742,-30.230024337768555,halo
-68.38739013671875,12.608118057250977,-44.157413482666016,26.760419845581055,49.48880386352539,-23.09438705444336,halo
-1.0354151725769043,-0.4798021614551544,4.972958087921143,93.79706573486328,-33.9400520324707,-51.14832305908203,halo
32.685302734375,-5.746596813201904,-30.061426162719727,-17.47883415222168,8.311113357543945,6.32188606262207,halo
-0.9193350672721863,-0.3217175006866455,-1.0565372705459595,5.904847621917725,-23.130653381347656,-52.57693862915039,halo
10.121297836303711,9.847949028015137,-6.147894382476807,75.8805160522461,-62.66494369506836,70.64385986328125,halo
10.9010648727417,10.220909118652344,0.9618483185768127,61.78695297241211,66.76803588867188,-20.524423599243164,halo
-0.35442495346069336,-0.9696815013885498,2.59806227684021,131.24049377441406,54.539886474609375,-21.56632423400879,halo
-1.396423101425171,-3.6711792945861816,2.345961570739746,-107.21295928955078,19.87513542175293,-126.16194915771484,halo
-0.2561650276184082,1.2163856029510498,0.42511993646621704,-187.36207580566406,-43.072147369384766,76.48424530029297,halo
10.474430084228516,-5.669089317321777,26.82412338256836,-81.59109497070312,-74.43763732910156,23.09551429748535,halo
-3.8474771976470947,-7.208096981048584,-5.280900478363037,171.47772216796875,79.94586181640625,87.56475830078125,halo
-21.408971786499023,14.867463111877441,-10.277180671691895,78.04479217529297,-17.036088943481445,6.847449779510498,halo
-7.390578746795654,-2.9161019325256348,27.43509292602539,-45.63409423828125,40.022151947021484,36.32217788696289,halo
-9.809142112731934,48.861610412597656,-81.8730697631836,-29.32875633239746,13.26897144317627,19.32235336303711,halo
2.2269158363342285,-14.07028865814209,9.739925384521484,54.91048049926758,104.84978485107422,-33.55982208251953,halo
-30.985246658325195,-24.9908447265625,-13.085798263549805,23.06350326538086,-29.631439208984375,-58.63361740112305,halo
13.094189643859863,6.500853538513184,20.34341812133789,45.58113098144531,4.110201358795166,9.28803539276123,halo
7.34194278717041,-15.4265718460083,-5.894329071044922,27.786977767944336,12.984488487243652,-95.39173126220703,halo
8.765113830566406,-3.0708601474761963,-6.650177478790283,9.902945518493652,6.550750732421875,-73.46671295166016,halo
-66.94364929199219,-107.18067932128906,51.047977447509766,-44.497230529785156,15.57895278930664,2.6494922637939453,halo
8.107816696166992,-8.092278480529785,86.03273010253906,-46.48543930053711,20.593231201171875,-4.751887798309326,halo
-25.10329246520996,-24.660364151000977,-22.36202621459961,-74.94259643554688,33.690185546875,21.686079025268555,halo
15.0404634475708,0.8739851117134094,5.262280464172363,5.954703330993652,-17.47565269470215,-101.91307830810547,halo
-3.1923067569732666,2.0260016918182373,-2.044196128845215,-58.03862380981445,-42.02468490600586,-16.45792579650879,halo
-72.0321273803711,-42.015769958496094,-18.745927810668945,-36.56716537475586,63.63225555419922,-8.479696273803711,halo
35.48775863647461,3.849153518676758,-19.78483009338379,10.370668411254883,-16.78324317932129,-76.12503051757812,halo
9.70449161529541,5.976498603820801,-0.7754298448562622,37.386436462402344,-10.174276351928711,119.7704086303711,halo
154.77410888671875,79.01187896728516,108.6188735961914,17.500890731811523,2.2423226833343506,7.140829086303711,halo
-22.517040252685547,-223.26235961914062,-220.50311279296875,-38.27345275878906,2.54937744140625,-17.338054656982422,halo
-2.2545695304870605,-3.8595051765441895,-9.567520141601562,7.793272018432617,-69.56937408447266,22.503170013427734,halo
